621,754,0.04
622,1640,0.08
623,817,0.04
624,273,0.01
625,207,0.01
626,178,0.01
627,132,0.01
628,129,0.01
629,149,0.01
630,183,0.01
631,524,0.03
632,1208,0.06
633,580,0.03
634,175,0.01
635,182,0.01
636,164,0.01
637,139,0.01
638,107,0.01
639,118,0.01
640,136,0.01
641,325,0.02
642,785,0.04
643,407,0.02
644,160,0.01
645,107,0.01
646,92,0.00
647,77,0.00
648,65,0.00
649,75,0.00
650,88,0.00
651,240,0.01
652,490,0.03
653,261,0.01
654,92,0.00
655,72,0.00
656,66,0.00
657,60,0.00
658,53,0.00
659,65,0.00
660,72,0.00
661,194,0.01
662,325,0.02
663,186,0.01
664,65,0.00
665,51,0.00
666,45,0.00
667,29,0.00
668,32,0.00
669,39,0.00
670,42,0.00
671,95,0.00
672,216,0.01
673,115,0.01
674,48,0.00
675,33,0.00
676,16,0.00
677,31,0.00
678,25,0.00
679,24,0.00
680,18,0.00
681,65,0.00
682,110,0.01
683,54,0.00
684,22,0.00
685,22,0.00
686,10,0.00
687,15,0.00
688,14,0.00
689,11,0.00
690,15,0.00
691,31,0.00
692,76,0.00
693,34,0.00
694,26,0.00
695,28,0.00
696,15,0.00
697,7,0.00
698,17,0.00
699,17,0.00
700,13,0.00
701,25,0.00
702,42,0.00
703,34,0.00
704,205,0.01
705,254,0.01
706,70,0.00
707,23,0.00
708,27,0.00
709,18,0.00
710,17,0.00
711,30,0.00
712,34,0.00
713,30,0.00
714,130,0.01
715,180,0.01
716,42,0.00
717,23,0.00
718,6,0.00
719,15,0.00
720,21,0.00
721,20,0.00
722,16,0.00
723,19,0.00
724,66,0.00
725,71,0.00
726,23,0.00
727,17,0.00
728,5,0.00
729,12,0.00
730,5,0.00
731,10,0.00
732,8,0.00
733,8,0.00
734,11,0.00
735,13,0.00
736,7,0.00
737,1,0.00
738,3,0.00
739,3,0.00
740,2,0.00
741,1,0.00
743,1,0.00
744,3,0.00
746,1,0.00
747,2,0.00
749,1,0.00
750,2,0.00
751,1,0.00
752,1,0.00
753,2,0.00
755,1,0.00
757,2,0.00
758,1,0.00
759,1,0.00
762,3,0.00
763,2,0.00
767,1,0.00
768,2,0.00
769,1,0.00
772,2,0.00
773,1,0.00
774,1,0.00
776,1,0.00
777,2,0.00
778,2,0.00
781,4,0.00
782,3,0.00
783,2,0.00
787,3,0.00
788,7,0.00
790,1,0.00
791,3,0.00
792,3,0.00
793,2,0.00
794,1,0.00
796,1,0.00
798,2,0.00
801,1,0.00
802,1,0.00
803,2,0.00
805,2,0.00
806,3,0.00
807,2,0.00
808,5,0.00
809,4,0.00
810,4,0.00
811,1,0.00
812,1,0.00
813,2,0.00
814,2,0.00
815,3,0.00
816,3,0.00
817,5,0.00
818,5,0.00
819,2,0.00
820,3,0.00
821,1,0.00
822,4,0.00
823,3,0.00
824,4,0.00
825,2,0.00
826,1,0.00
827,1,0.00
828,5,0.00
829,2,0.00
830,2,0.00
831,6,0.00
832,2,0.00
833,5,0.00
834,15,0.00
835,16,0.00
836,4,0.00
837,8,0.00
838,6,0.00
839,5,0.00
840,6,0.00
841,7,0.00
842,12,0.00
843,5,0.00
844,22,0.00
845,9,0.00
846,13,0.00
847,5,0.00
848,7,0.00
849,9,0.00
850,10,0.00
851,7,0.00
852,11,0.00
853,14,0.00
854,48,0.00
855,13,0.00
857,8,0.00
858,11,0.00
859,14,0.00
860,16,0.00
861,19,0.00
862,12,0.00
863,16,0.00
864,56,0.00
865,31,0.00
866,4,0.00
867,5,0.00
868,14,0.00
869,20,0.00
870,30,0.00
871,15,0.00
872,16,0.00
873,25,0.00
874,89,0.00
875,43,0.00
876,17,0.00
877,13,0.00
878,22,0.00
879,20,0.00
880,24,0.00
881,19,0.00
882,9,0.00
883,37,0.00
884,83,0.00
885,52,0.00
886,14,0.00
887,10,0.00
888,22,0.00
889,20,0.00
890,29,0.00
891,21,0.00
892,15,0.00
893,39,0.00
894,107,0.01
895,43,0.00
896,18,0.00
897,14,0.00
898,23,0.00
899,29,0.00
900,41,0.00
901,19,0.00
902,19,0.00
903,24,0.00
904,77,0.00
905,37,0.00
906,13,0.00
907,12,0.00
908,19,0.00
909,14,0.00
910,26,0.00
911,19,0.00
912,11,0.00
913,20,0.00
914,59,0.00
915,18,0.00
916,9,0.00
917,8,0.00
918,12,0.00
919,7,0.00
920,21,0.00
921,4,0.00
922,11,0.00
923,10,0.00
924,36,0.00
925,19,0.00
926,5,0.00
927,8,0.00
928,16,0.00
929,6,0.00
930,14,0.00
931,4,0.00
932,4,0.00
933,6,0.00
934,8,0.00
935,5,0.00
936,7,0.00
937,10,0.00
938,10,0.00
939,13,0.00
940,15,0.00
941,12,0.00
942,12,0.00
943,5,0.00
944,9,0.00
945,6,0.00
946,2,0.00
947,6,0.00
948,13,0.00
949,23,0.00
950,19,0.00
951,13,0.00
952,8,0.00
953,8,0.00
954,8,0.00
955,6,0.00
956,5,0.00
957,11,0.00
958,21,0.00
959,18,0.00
960,22,0.00
961,24,0.00
962,12,0.00
963,8,0.00
964,6,0.00
965,9,0.00
966,10,0.00
967,11,0.00
968,25,0.00
969,33,0.00
970,59,0.00
971,38,0.00
972,17,0.00
973,6,0.00
974,11,0.00
975,12,0.00
976,9,0.00
977,17,0.00
978,42,0.00
979,56,0.00
980,93,0.00
981,69,0.00
982,391,0.02
983,358,0.02
984,413,0.02
985,443,0.02
986,522,0.03
987,669,0.03
988,915,0.05
989,3074,0.16
990,11497,0.59
991,95322,4.91
992,32447,1.67
993,27992,1.44
994,26944,1.39
995,27817,1.43
996,31335,1.61
997,37870,1.95
998,58550,3.01
999,237471,12.22
1000,585917,30.15
1001,125704,6.47
1002,35634,1.83
1003,24564,1.26
1004,20204,1.04
1005,17593,0.91
1006,17071,0.88
1007,17006,0.88
1008,20654,1.06
1009,59738,3.07
1010,125149,6.44
1011,22396,1.15
1012,7149,0.37
1013,4995,0.26
1014,3868,0.20
1015,3038,0.16
1016,2783,0.14
1017,2501,0.13
1018,2363,0.12
1019,3890,0.20
1020,5987,0.31
1021,1561,0.08
1022,787,0.04
1023,538,0.03
1024,380,0.02
1025,260,0.01
1026,212,0.01
1027,187,0.01
1028,175,0.01
1029,145,0.01
1030,121,0.01
1031,71,0.00
1032,43,0.00
1033,33,0.00
1034,34,0.00
1035,20,0.00
1036,13,0.00
1037,14,0.00
1038,16,0.00
1039,6,0.00
1040,15,0.00
1041,8,0.00
1042,2,0.00
1043,5,0.00
1044,4,0.00
1045,2,0.00
1046,6,0.00
1047,4,0.00
1048,2,0.00
1050,1,0.00
1051,4,0.00
1052,3,0.00
1053,3,0.00
1054,5,0.00
1056,4,0.00
1058,1,0.00
1059,2,0.00
1060,2,0.00
1061,3,0.00
1062,1,0.00
1063,1,0.00
1064,2,0.00
1065,2,0.00
1067,1,0.00
1068,1,0.00
1069,2,0.00
1070,1,0.00
1072,2,0.00
1073,2,0.00
1075,1,0.00
1076,2,0.00
1077,1,0.00
1078,2,0.00
1079,3,0.00
1080,1,0.00
1081,2,0.00
1082,1,0.00
1083,1,0.00
1085,1,0.00
1086,1,0.00
1087,1,0.00
1088,1,0.00
1089,1,0.00
1090,1,0.00
1092,2,0.00
1093,1,0.00
1094,3,0.00
1095,2,0.00
1096,1,0.00
1097,1,0.00
1098,1,0.00
1099,1,0.00
1100,1,0.00
1101,2,0.00
1102,1,0.00
1103,3,0.00
1104,1,0.00
1105,2,0.00
1106,4,0.00
1107,1,0.00
1108,1,0.00
1109,3,0.00
1110,3,0.00
1111,2,0.00
1112,3,0.00
1113,2,0.00
1114,1,0.00
1117,2,0.00
1119,2,0.00
1120,3,0.00
1121,2,0.00
1122,1,0.00
1123,6,0.00
1124,1,0.00
1125,2,0.00
1126,2,0.00
1127,2,0.00
1130,1,0.00
1131,1,0.00
1132,2,0.00
1133,1,0.00
1134,1,0.00
1135,2,0.00
1136,2,0.00
1137,3,0.00
1139,1,0.00
1141,2,0.00
1142,1,0.00
1146,1,0.00
1147,1,0.00
1155,1,0.00
1157,1,0.00
1160,3,0.00
1161,1,0.00
1162,1,0.00
1163,1,0.00
1165,2,0.00
1166,1,0.00
1170,1,0.00
1172,1,0.00
1174,1,0.00
1175,2,0.00
1176,1,0.00
1180,1,0.00
1181,1,0.00
1182,1,0.00
1186,1,0.00
1188,1,0.00
1190,1,0.00
1193,1,0.00
1197,1,0.00
1198,3,0.00
1199,1,0.00
1201,1,0.00
1202,1,0.00
1204,1,0.00
1211,1,0.00
1220,1,0.00
1230,1,0.00
1232,1,0.00
1236,1,0.00
1239,2,0.00
1240,2,0.00
1243,2,0.00
1244,1,0.00
1247,1,0.00
1249,1,0.00
1255,1,0.00
1256,2,0.00
1259,1,0.00
1262,1,0.00
1264,1,0.00
1265,1,0.00
1268,3,0.00
1269,1,0.00
1270,2,0.00
1271,1,0.00
1272,3,0.00
1273,1,0.00
1275,1,0.00
1276,3,0.00
1277,1,0.00
1278,8,0.00
1279,4,0.00
1280,2,0.00
1281,3,0.00
1282,1,0.00
1284,1,0.00
1285,7,0.00
1286,4,0.00
1287,11,0.00
1288,11,0.00
1290,1,0.00
1291,2,0.00
1292,1,0.00
1293,1,0.00
1294,5,0.00
1295,8,0.00
1296,3,0.00
1297,3,0.00
1298,4,0.00
1299,4,0.00
1300,3,0.00
1301,1,0.00
1302,2,0.00
1303,1,0.00
1304,2,0.00
1305,4,0.00
1306,4,0.00
1307,6,0.00
1308,11,0.00
1309,2,0.00
1310,2,0.00
1311,3,0.00
1312,2,0.00
1314,2,0.00
1316,3,0.00
1317,9,0.00
1318,15,0.00
1319,5,0.00
1320,5,0.00
1321,1,0.00
1322,4,0.00
1323,3,0.00
1324,2,0.00
1325,4,0.00
1326,5,0.00
1327,23,0.00
1328,24,0.00
1329,14,0.00
1330,7,0.00
1331,3,0.00
1332,4,0.00
1333,4,0.00
1334,10,0.00
1335,4,0.00
1336,9,0.00
1337,31,0.00
1338,42,0.00
1339,14,0.00
1340,7,0.00
1341,6,0.00
1342,7,0.00
1343,7,0.00
1344,6,0.00
1345,11,0.00
1346,20,0.00
1347,41,0.00
1348,47,0.00
1349,25,0.00
1350,9,0.00
1351,11,0.00
1352,9,0.00
1353,4,0.00
1354,14,0.00
1355,11,0.00
1356,17,0.00
1357,47,0.00
1358,75,0.00
1359,24,0.00
1360,13,0.00
1361,7,0.00
1362,10,0.00
1363,10,0.00
1364,24,0.00
1365,17,0.00
1366,22,0.00
1367,93,0.00
1368,116,0.01
1369,50,0.00
1370,17,0.00
1371,20,0.00
1372,8,0.00
1373,12,0.00
1374,22,0.00
1375,18,0.00
1376,38,0.00
1377,115,0.01
1378,181,0.01
1379,60,0.00
1380,28,0.00
1381,22,0.00
1382,14,0.00
1383,15,0.00
1384,28,0.00
1385,26,0.00
1386,36,0.00
1387,142,0.01
1388,205,0.01
1389,75,0.00
1390,28,0.00
1391,21,0.00
1392,22,0.00
1393,19,0.00
1394,25,0.00
1395,24,0.00
1396,37,0.00
1397,116,0.01
1398,195,0.01
1399,75,0.00
1400,24,0.00
1401,26,0.00
1402,22,0.00
1403,18,0.00
1404,32,0.00
1405,28,0.00
1406,29,0.00
1407,125,0.01
1408,189,0.01
1409,67,0.00
1410,21,0.00
1411,22,0.00
1412,15,0.00
1413,24,0.00
1414,16,0.00
1415,20,0.00
1416,23,0.00
1417,86,0.00
1418,176,0.01
1419,62,0.00
1420,18,0.00
1421,22,0.00
1422,17,0.00
1423,13,0.00
1424,13,0.00
1425,22,0.00
1426,14,0.00
1427,77,0.00
1428,141,0.01
1429,51,0.00
1430,14,0.00
1431,9,0.00
1432,8,0.00
1433,10,0.00
1434,8,0.00
1435,15,0.00
1436,13,0.00
1437,37,0.00
1438,97,0.00
1439,29,0.00
1440,4,0.00
1441,8,0.00
1442,3,0.00
1443,9,0.00
1444,8,0.00
1445,10,0.00
1446,9,0.00
1447,24,0.00
1448,29,0.00
1449,16,0.00
1450,8,0.00
1451,6,0.00
1452,1,0.00
1453,3,0.00
1454,3,0.00
1455,5,0.00
1456,3,0.00
1457,14,0.00
1458,15,0.00
1459,8,0.00
1460,2,0.00
1461,2,0.00
1462,3,0.00
1463,2,0.00
1464,2,0.00
1465,3,0.00
1466,3,0.00
1467,3,0.00
1468,4,0.00
1469,4,0.00
1470,6,0.00
1471,2,0.00
1472,2,0.00
1473,1,0.00
1474,2,0.00
1477,2,0.00
1478,5,0.00
1479,4,0.00
1480,1,0.00
1481,1,0.00
1482,1,0.00
1486,3,0.00
1487,2,0.00
1488,3,0.00
1490,2,0.00
1494,1,0.00
1495,2,0.00
1496,1,0.00
1498,4,0.00
1499,2,0.00
1500,4,0.00
1501,1,0.00
1502,2,0.00
1503,1,0.00
1504,3,0.00
1506,1,0.00
1508,2,0.00
1510,3,0.00
1512,3,0.00
1513,1,0.00
1514,2,0.00
1515,1,0.00
1518,1,0.00
1519,3,0.00
1520,1,0.00
1521,1,0.00
1522,3,0.00
1523,2,0.00
1524,1,0.00
1525,2,0.00
1526,2,0.00
1527,1,0.00
1528,1,0.00
1529,5,0.00
1530,4,0.00
1531,4,0.00
1532,7,0.00
1533,1,0.00
1534,2,0.00
1535,3,0.00
1536,1,0.00
1537,1,0.00
1538,2,0.00
1539,2,0.00
1540,3,0.00
1541,6,0.00
1542,14,0.00
1543,4,0.00
1544,3,0.00
1545,5,0.00
1546,1,0.00
1548,3,0.00
1549,4,0.00
1550,9,0.00
1551,15,0.00
1552,21,0.00
1553,9,0.00
1554,7,0.00
1555,7,0.00
1556,4,0.00
1557,5,0.00
1558,2,0.00
1559,4,0.00
1560,8,0.00
1561,16,0.00
1562,43,0.00
1563,12,0.00
1564,4,0.00
1565,1,0.00
1566,3,0.00
1567,5,0.00
1568,6,0.00
1569,5,0.00
1570,9,0.00
1571,32,0.00
1572,59,0.00
1573,27,0.00
1574,9,0.00
1575,7,0.00
1576,10,0.00
1577,7,0.00
1578,6,0.00
1579,7,0.00
1580,11,0.00
1581,26,0.00
1582,86,0.00
1583,29,0.00
1584,8,0.00
1585,11,0.00
1586,9,0.00
1587,10,0.00
1588,9,0.00
1589,5,0.00
1590,13,0.00
1591,43,0.00
1592,83,0.00
1593,30,0.00
1594,7,0.00
1595,11,0.00
1596,14,0.00
1597,8,0.00
1598,7,0.00
1599,12,0.00
1600,16,0.00
1601,35,0.00
1602,77,0.00
1603,42,0.00
1604,9,0.00
1605,9,0.00
1606,5,0.00
1607,9,0.00
1608,9,0.00
1609,7,0.00
1610,16,0.00
1611,31,0.00
1612,72,0.00
1613,29,0.00
1614,9,0.00
1615,7,0.00
1616,7,0.00
1617,5,0.00
1618,3,0.00
1619,9,0.00
1620,11,0.00
1621,20,0.00
1622,45,0.00
1623,16,0.00
1624,6,0.00
1625,6,0.00
1626,6,0.00
1627,4,0.00
1628,8,0.00
1629,5,0.00
1630,2,0.00
1631,19,0.00
1632,31,0.00
1633,24,0.00
1634,4,0.00
1635,2,0.00
1636,7,0.00
1637,5,0.00
1638,2,0.00
1639,3,0.00
1640,10,0.00
1641,12,0.00
1642,25,0.00
1643,13,0.00
1644,4,0.00
1645,6,0.00
1646,3,0.00
1648,1,0.00
1649,5,0.00
1650,3,0.00
1651,10,0.00
1652,23,0.00
1653,6,0.00
1654,5,0.00
1655,2,0.00
1656,3,0.00
1657,3,0.00
1658,3,0.00
1659,6,0.00
1660,3,0.00
1661,5,0.00
1662,11,0.00
1663,8,0.00
1664,2,0.00
1665,2,0.00
1666,1,0.00
1667,1,0.00
1669,2,0.00
1670,4,0.00
1671,8,0.00
1672,3,0.00
1673,3,0.00
1674,2,0.00
1675,1,0.00
1676,2,0.00
1678,2,0.00
1679,5,0.00
1680,3,0.00
1681,3,0.00
1682,5,0.00
1683,2,0.00
1684,2,0.00
1685,2,0.00
1687,2,0.00
1689,1,0.00
1690,2,0.00
1691,2,0.00
1692,3,0.00
1693,1,0.00
1695,3,0.00
1696,1,0.00
1697,2,0.00
1698,3,0.00
1700,2,0.00
1701,1,0.00
1702,3,0.00
1703,1,0.00
1704,4,0.00
1705,4,0.00
1706,1,0.00
1708,2,0.00
1710,2,0.00
1711,2,0.00
1713,1,0.00
1714,7,0.00
1715,5,0.00
1716,1,0.00
1717,1,0.00
1719,3,0.00
1720,1,0.00
1722,2,0.00
1723,4,0.00
1724,2,0.00
1725,1,0.00
1727,1,0.00
1728,2,0.00
1729,1,0.00
1730,3,0.00
1732,2,0.00
1733,2,0.00
1734,1,0.00
1737,1,0.00
1738,2,0.00
1739,1,0.00
1740,1,0.00
1741,1,0.00
1742,1,0.00
1743,1,0.00
1746,1,0.00
1747,1,0.00
1750,1,0.00
1751,1,0.00
1752,1,0.00
1753,1,0.00
1755,2,0.00
1757,1,0.00
1759,1,0.00
1760,1,0.00
1761,4,0.00
1765,1,0.00
1767,1,0.00
1768,1,0.00
1769,2,0.00
1770,1,0.00
1773,1,0.00
1775,1,0.00
1780,3,0.00
1781,3,0.00
1783,1,0.00
1785,2,0.00
1788,1,0.00
1789,1,0.00
1792,1,0.00
1796,2,0.00
1798,2,0.00
1808,1,0.00
1809,1,0.00
1812,1,0.00
1813,2,0.00
1814,1,0.00
1815,1,0.00
1817,1,0.00
1818,2,0.00
1819,3,0.00
1820,3,0.00
1821,1,0.00
1823,1,0.00
1825,1,0.00
1826,1,0.00
1829,1,0.00
1832,1,0.00
1833,1,0.00
1835,1,0.00
1837,1,0.00
1838,1,0.00
1840,1,0.00
1842,1,0.00
1844,1,0.00
1850,2,0.00
1851,1,0.00
1853,1,0.00
1858,2,0.00
1860,3,0.00
1862,2,0.00
1866,1,0.00
1867,1,0.00
1868,1,0.00
1869,2,0.00
1872,2,0.00
1874,1,0.00
1875,3,0.00
1877,3,0.00
1878,2,0.00
1879,2,0.00
1881,2,0.00
1883,3,0.00
1884,2,0.00
1885,3,0.00
1887,1,0.00
1888,2,0.00
1890,1,0.00
1893,2,0.00
1897,1,0.00
1898,2,0.00
1899,1,0.00
1900,1,0.00
1904,3,0.00
1905,1,0.00
1907,1,0.00
1908,3,0.00
1910,1,0.00
1911,1,0.00
1912,1,0.00
1913,1,0.00
1914,3,0.00
1915,1,0.00
1919,1,0.00
1920,2,0.00
1922,3,0.00
1924,2,0.00
1928,1,0.00
